image_path,split,label,timestamp,source
data/processed/train/general/web_pixabay_com_1756055271_9eca1ecc_norm.jpg,train,general,2025-09-06,global
data/processed/train/general/google_google_style_1756085441_29bb58d9_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_xela clothing 2025_1756101568_313b54b4_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_traditional dress guatemala_1756089582_f00cc83f_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing brand_1756102725_10095031_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_glamour_1756085191_8a897577_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_guatemala elegant_1756086546_4c1845c9_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pexels_com_1756055750_0d97dbad_aug_1.jpg,train,general,2025-09-06,global
data/processed/train/general/google_google_dresses_1756085156_55f55b98_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_young clothing guatemala 2025_1756099656_5ab39bf3_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_teen clothing guatemala 2025_1756099986_979c22e8_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_indigenous guatemala_1756088861_8d5b9575_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_style guatemala 2025_1756099041_3af1a48e_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_normcore guatemala 2025_1756103602_663c5575_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_designers guatemala_1756085973_bd8af880_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_minimalismo guatemala 2025_1756103844_da9e16e8_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pixabay_com_1756079033_509df82d_aug_2.jpg,train,general,2025-09-06,global
data/processed/train/general/2025_2025_lawyer clothing guatemala 2025_1756100107_59429fe2_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_designers guatemala_1756086009_a905a0e7_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_peten clothing 2025_1756101786_831c0053_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_glamour_1756085269_9ac0c9fe_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_senior clothing guatemala 2025_1756100296_563e0aa3_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_animal print clothing guatemala 2025_1756100739_3d5f257f_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_glamour_1756085346_5c77adf0_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_designers guatemala_1756086072_5b4590a5_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_recycled clothing guatemala 2025_1756102248_3af1a48e_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_lawyer clothing guatemala 2025_1756100037_33851e48_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_xela clothing 2025_1756101618_1d49daf4_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_medium size clothing guatemala 2025_1756100681_e88d0776_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_moderno guatemala_1756089114_29ccaf55_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_style guatemala_1756085638_50adf499_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_marcas guatemala_1756088524_e72edb59_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pixabay_com_1756078876_ccdc4e44_aug_2.jpg,train,general,2025-09-06,global
data/processed/train/general/2025_2025_regional clothing guatemala 2025_1756101536_9990f3de_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing brand_1756102610_1a657b47_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_normcore guatemala 2025_1756103943_29764f2c_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_guatemala elegant_1756086522_ee0888e2_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_teen clothing guatemala 2025_1756099621_6a7e5617_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_dresses guatemala_1756085814_34132087_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_artisan clothing guatemala 2025_1756101179_75b86c9d_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pixabay_com_1756078725_80e99dc6_aug_3.jpg,train,general,2025-09-06,global
data/processed/train/general/2025_2025_young clothing guatemala 2025_1756099688_86a5a902_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_dresses_1756085291_3510dbee_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_normcore guatemala 2025_1756103724_2825e356_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_traditional dress guatemala_1756089400_2155199d_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/processed_enhanced_1756017220_2cb9c408_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_designers guatemala_1756086156_af4e5b47_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pexels_com_1756079234_0d97dbad_aug_1.jpg,train,general,2025-09-06,global
data/processed/train/general/2025_2025_xxl clothing guatemala 2025_1756101108_cc9e0012_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_tradicional guatemala_1756088799_43b82da0_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_chiquimula clothing 2025_1756101961_b0e8e566_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_contemporaneo guatemala_1756086537_37c15a46_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_guatemala style_1756089653_dbe78481_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_chiquimula clothing 2025_1756101789_0a5534b4_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_adult clothing guatemala 2025_1756099841_09b0fef2_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_designers guatemala_1756086104_d8d11d6c_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pexels_com_1756055788_8d424fda_aug_1.jpg,train,general,2025-09-06,global
data/processed/train/general/2025_2025_minimalist clothing guatemala 2025_1756099580_6679a0e1_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_young clothing guatemala 2025_1756099839_df891729_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_artisan clothing guatemala 2025_1756101388_688e0237_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_guatemala style_1756089685_638ac346_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_artisan clothing guatemala 2025_1756101601_27375a0f_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_modelo_1756085342_a32aeef6_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_guatemala style_1756086321_2e557b48_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_huehuetenango clothing 2025_1756102114_e0067728_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/processed_enhanced_1756017211_ea94891b_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing distributor_1756102829_eca9ae32_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_modelo_1756085405_32bd68ba_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_diseñadores guatemala_1756088473_0e4a7470_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_contemporaneo guatemala_1756086425_cb3a21ff_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_tailor guatemala_1756099231_f39c0b87_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_trends guatemala_1756085857_bc9c9baf_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_rural clothing guatemala 2025_1756102375_9b773393_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_modelo_1756085353_94505757_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_tailor guatemala_1756099157_51456622_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_minimalismo guatemala 2025_1756103819_96372604_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_designers guatemala_1756086059_dbcfc151_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing exporter_1756103022_c3498747_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_contemporary guatemala_1756089013_fdae6c8b_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_regional clothing guatemala 2025_1756101349_6aec1d13_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_glamour_1756085349_474bce00_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pixabay_com_1756072581_9eca1ecc_aug_1.jpg,train,general,2025-09-06,global
data/processed/train/general/google_google_style_1756085391_c2422b2d_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_guatemala elegant_1756086540_e537616c_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_normcore guatemala 2025_1756103652_b450cd70_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_xela clothing 2025_1756101744_390d0a59_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pixabay_com_1756055137_4657e23b_aug_3.jpg,train,general,2025-09-06,global
data/processed/train/general/google_google_glamour_1756085262_684124d7_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_striped clothing guatemala 2025_1756100733_386ea64c_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_teen clothing guatemala 2025_1756099686_8c512e77_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pexels_com_1756073094_0d97dbad_aug_1.jpg,train,general,2025-09-06,global
data/processed/train/general/2025_2025_engineer clothing guatemala 2025_1756099973_4bdd9d31_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing brand_1756102969_b54f7f84_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/demo_1755994839_04dd72bc_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_rural clothing guatemala 2025_1756102765_3a8d8b55_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_rural clothing guatemala 2025_1756102641_91fae804_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_artisan clothing guatemala 2025_1756101241_56f631e6_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_peten clothing 2025_1756101582_ae5f9ac6_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_tradicional guatemala_1756088942_138e6a63_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_brands guatemala_1756088564_b7d33605_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_contemporary guatemala_1756089254_07cee4f3_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_brands guatemala_1756088542_15c6b8d0_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_minimalist clothing guatemala 2025_1756099548_d88fee8f_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_dresses_1756085151_958cdc10_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_teen clothing guatemala 2025_1756099847_7c150d68_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pexels_com_1756079147_6e4da1ec_aug_1.jpg,train,general,2025-09-06,global
data/processed/train/general/2025_2025_animal print clothing guatemala 2025_1756100848_cf3f71ef_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_diseñadores guatemala_1756088406_c92f1c88_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_rural clothing guatemala 2025_1756102621_3d92a207_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_guatemala clothing distributor_1756102859_bcc4c0d7_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_modelo_1756085342_a32aeef6_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_indigenous guatemala_1756088840_1d7ede34_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_contemporary guatemala_1756089059_f54a9c5a_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/web_pixabay_com_1756079030_52cd3e64_aug_3.jpg,train,general,2025-09-06,global
data/processed/train/general/web_pixabay_com_1756078654_876e92c5_aug_1.jpg,train,general,2025-09-06,global
data/processed/train/general/guate_guate_contemporaneo guatemala_1756086254_b757536d_norm.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_style_1756085437_3530b845_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_xxl clothing guatemala 2025_1756101122_b97eae17_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_peten clothing 2025_1756101642_cf3c7386_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_senior clothing guatemala 2025_1756100077_b86cddc2_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_guatemala elegant_1756086561_f6cbac9b_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_brands guatemala_1756088599_c39a5055_aug_3.jpg,train,general,2025-09-06,local
data/processed/train/general/guate_guate_trends guatemala_1756085951_531603b3_aug_1.jpg,train,general,2025-09-06,local
data/processed/train/general/2025_2025_vegan clothing guatemala 2025_1756102206_f321ebe6_aug_2.jpg,train,general,2025-09-06,local
data/processed/train/general/google_google_modelo_1756085360_36f8b33e_aug_2.jpg,train,general,2025-09-06,local
